Date,Price,Open,High,Low,Vol.,Change %,Stock symbol,Bank
2012-11-23,4410.7,4320.7,4410.7,4230.7,4710.0,0.0,AGR,Agribank
2012-11-26,4410.7,4230.7,4410.7,4230.7,45560.0,0.0,AGR,Agribank
2012-11-27,4410.7,4230.7,4410.7,4230.7,6930.0,0.0,AGR,Agribank
2012-11-28,4410.7,4410.7,4410.7,4320.7,8390.0,0.0,AGR,Agribank
2012-11-29,4320.7,4410.7,4410.7,4230.7,30150.0,-2.04,AGR,Agribank
2012-11-30,4320.7,4320.7,4320.7,4140.7,11550.0,0.0,AGR,Agribank
2012-12-03,4320.7,4230.7,4320.7,4230.7,38010.0,0.0,AGR,Agribank
2012-12-04,4410.7,4320.7,4410.7,4320.7,28410.0,2.08,AGR,Agribank
2012-12-05,4410.7,4410.7,4500.7,4410.7,49700.0,0.0,AGR,Agribank
2012-12-06,4500.7,4320.7,4500.7,4320.7,13530.0,2.04,AGR,Agribank
2012-12-07,4410.7,4500.7,4590.7,4410.7,32210.0,-2.0,AGR,Agribank
2012-12-10,4590.7,4500.7,4590.7,4500.7,60590.0,4.08,AGR,Agribank
2012-12-11,4590.7,4590.7,4680.8,4500.7,12700.0,0.0,AGR,Agribank
2012-12-12,4590.7,4500.7,4680.8,4500.7,63930.0,0.0,AGR,Agribank
2012-12-13,4500.7,4500.7,4680.8,4500.7,34370.0,-1.96,AGR,Agribank
2012-12-14,4500.7,4500.7,4590.7,4500.7,35670.0,0.0,AGR,Agribank
2012-12-17,4590.7,4500.7,4590.7,4500.7,23510.0,2.0,AGR,Agribank
2012-12-18,4590.7,4680.8,4680.8,4500.7,11660.0,0.0,AGR,Agribank
2012-12-19,4590.7,4590.7,4590.7,4500.7,65900.0,0.0,AGR,Agribank
2012-12-20,4590.7,4590.7,4590.7,4500.7,66210.0,0.0,AGR,Agribank
2012-12-21,4590.7,4590.7,4590.7,4410.7,28770.0,0.0,AGR,Agribank
2012-12-24,4770.8,4410.7,4770.8,4410.7,212020.0,3.92,AGR,Agribank
2012-12-25,4860.8,4860.8,4860.8,4680.8,84400.0,1.89,AGR,Agribank
2012-12-26,4860.8,4860.8,4950.8,4770.8,91740.0,0.0,AGR,Agribank
2012-12-27,4950.8,4770.8,5040.8,4770.8,208700.0,1.85,AGR,Agribank
2012-12-28,4950.8,4950.8,4950.8,4770.8,124020.0,0.0,AGR,Agribank
2013-01-02,5130.8,5040.8,5130.8,4950.8,248200.0,3.64,AGR,Agribank
2013-01-03,5220.9,5130.8,5310.9,5040.8,356670.0,1.76,AGR,Agribank
2013-01-04,5310.9,5220.9,5400.9,5130.8,118520.0,1.72,AGR,Agribank
2013-01-07,5400.9,5310.9,5490.9,5310.9,182480.0,1.69,AGR,Agribank
2013-01-08,5400.9,5220.9,5400.9,5130.8,103210.0,0.0,AGR,Agribank
2013-01-09,5400.9,5490.9,5580.9,5130.8,231100.0,0.0,AGR,Agribank
2013-01-10,5310.9,5400.9,5400.9,5130.8,106590.0,-1.67,AGR,Agribank
2013-01-11,5220.9,5310.9,5400.9,5220.9,190620.0,-1.69,AGR,Agribank
2013-01-14,5310.9,5220.9,5310.9,5130.8,76870.0,1.72,AGR,Agribank
2013-01-15,5490.9,5310.9,5670.9,5310.9,205950.0,3.39,AGR,Agribank
2013-01-16,5760.9,5490.9,5760.9,5490.9,190080.0,4.92,AGR,Agribank
2013-01-17,5490.9,5670.9,5670.9,5490.9,133350.0,-4.69,AGR,Agribank
2013-01-18,5400.9,5490.9,5490.9,5220.9,82070.0,-1.64,AGR,Agribank
2013-01-21,5220.9,5490.9,5490.9,5220.9,56150.0,-3.33,AGR,Agribank
2013-01-22,4950.8,5310.9,5310.9,4860.8,142800.0,-5.17,AGR,Agribank
2013-01-23,4950.8,4950.8,5220.9,4950.8,77360.0,0.0,AGR,Agribank
2013-01-24,5220.9,5040.8,5220.9,4950.8,66000.0,5.46,AGR,Agribank
2013-01-25,5310.9,5220.9,5400.9,5130.8,97330.0,1.72,AGR,Agribank
2013-01-28,5490.9,5400.9,5490.9,5220.9,214640.0,3.39,AGR,Agribank
2013-01-29,5220.9,5310.9,5400.9,5220.9,85800.0,-4.92,AGR,Agribank
2013-01-30,5310.9,5310.9,5400.9,5220.9,58230.0,1.72,AGR,Agribank
2013-01-31,5220.9,5310.9,5310.9,5220.9,47560.0,-1.69,AGR,Agribank
2013-02-01,5220.9,5220.9,5220.9,5040.8,39360.0,0.0,AGR,Agribank
2013-02-04,5310.9,5220.9,5310.9,5130.8,56970.0,1.72,AGR,Agribank
2013-02-05,5310.9,5130.8,5310.9,5130.8,7430.0,0.0,AGR,Agribank
2013-02-06,5400.9,5310.9,5400.9,5220.9,25170.0,1.69,AGR,Agribank
2013-02-07,5310.9,5400.9,5400.9,5310.9,92510.0,-1.67,AGR,Agribank
2013-02-08,5490.9,5400.9,5580.9,5400.9,77110.0,3.39,AGR,Agribank
2013-02-18,5580.9,5490.9,5670.9,5490.9,154250.0,1.64,AGR,Agribank
2013-02-19,5580.9,5580.9,5670.9,5400.9,206770.0,0.0,AGR,Agribank
2013-02-20,5670.9,5490.9,5670.9,5490.9,65120.00000000001,1.61,AGR,Agribank
2013-02-21,5310.9,5670.9,5941.0,5310.9,355840.0,-6.35,AGR,Agribank
2013-02-22,5400.9,5400.9,5580.9,5130.8,92410.0,1.69,AGR,Agribank
2013-02-25,5310.9,5400.9,5490.9,5310.9,69540.0,-1.67,AGR,Agribank
2013-02-26,5040.8,5310.9,5310.9,5040.8,128919.99999999999,-5.09,AGR,Agribank
2013-02-27,5130.8,5130.8,5130.8,4860.8,112060.0,1.79,AGR,Agribank
2013-02-28,5040.8,5220.9,5220.9,5040.8,69090.0,-1.75,AGR,Agribank
2013-03-01,5220.9,5130.8,5310.9,5130.8,53980.0,3.57,AGR,Agribank
2013-03-04,4950.8,5220.9,5220.9,4950.8,70570.0,-5.17,AGR,Agribank
2013-03-05,4950.8,4860.8,4950.8,4770.8,53020.0,0.0,AGR,Agribank
2013-03-06,5040.8,4950.8,5040.8,4950.8,26050.0,1.82,AGR,Agribank
2013-03-07,4950.8,5040.8,5040.8,4950.8,35660.0,-1.79,AGR,Agribank
2013-03-08,5040.8,4950.8,5130.8,4950.8,35070.0,1.82,AGR,Agribank
2013-03-11,5220.9,5040.8,5220.9,5040.8,37800.0,3.57,AGR,Agribank
2013-03-12,5220.9,5130.8,5220.9,4950.8,45040.0,0.0,AGR,Agribank
2013-03-13,5040.8,5220.9,5220.9,5040.8,65060.0,-3.45,AGR,Agribank
2013-03-14,5130.8,5040.8,5130.8,5040.8,17560.0,1.79,AGR,Agribank
2013-03-15,5040.8,5130.8,5130.8,4950.8,83370.0,-1.75,AGR,Agribank
2013-03-18,5040.8,5130.8,5130.8,4950.8,56870.0,0.0,AGR,Agribank
2013-03-19,4950.8,4950.8,5040.8,4950.8,49890.0,-1.79,AGR,Agribank
2013-03-20,5040.8,5040.8,5040.8,4860.8,25160.0,1.82,AGR,Agribank
2013-03-21,4950.8,5040.8,5040.8,4950.8,93050.0,-1.79,AGR,Agribank
2013-03-22,4950.8,4950.8,4950.8,4860.8,25850.0,0.0,AGR,Agribank
2013-03-25,4950.8,4950.8,4950.8,4860.8,21410.0,0.0,AGR,Agribank
2013-03-26,4950.8,4950.8,4950.8,4860.8,5070.0,0.0,AGR,Agribank
2013-03-27,4860.8,4860.8,4950.8,4770.8,42200.0,-1.82,AGR,Agribank
2013-03-28,4860.8,4860.8,4860.8,4770.8,22170.0,0.0,AGR,Agribank
2013-03-29,4680.8,4680.8,4770.8,4680.8,119910.0,-3.7,AGR,Agribank
2013-04-01,4860.8,4770.8,4860.8,4680.8,70510.0,3.85,AGR,Agribank
2013-04-02,4860.8,4860.8,4860.8,4770.8,89910.0,0.0,AGR,Agribank
2013-04-03,4860.8,4680.8,4860.8,4680.8,21530.0,0.0,AGR,Agribank
2013-04-04,4680.8,4860.8,4860.8,4680.8,92230.0,-3.7,AGR,Agribank
2013-04-05,4680.8,4680.8,4680.8,4590.7,59900.0,0.0,AGR,Agribank
2013-04-08,4860.8,4680.8,4860.8,4500.7,182500.0,3.85,AGR,Agribank
2013-04-09,4860.8,4860.8,4950.8,4680.8,93250.0,0.0,AGR,Agribank
2013-04-10,4770.8,4860.8,4950.8,4770.8,34240.0,-1.85,AGR,Agribank
2013-04-11,4680.8,4770.8,4770.8,4680.8,48170.0,-1.89,AGR,Agribank
2013-04-12,4680.8,4770.8,4770.8,4590.7,38220.0,0.0,AGR,Agribank
2013-04-15,4590.7,4680.8,4680.8,4500.7,56750.0,-1.92,AGR,Agribank
2013-04-16,4590.7,4500.7,4590.7,4500.7,18920.0,0.0,AGR,Agribank
2013-04-17,4500.7,4590.7,4590.7,4320.7,73860.0,-1.96,AGR,Agribank
2013-04-18,4500.7,4590.7,4590.7,4410.7,14920.0,0.0,AGR,Agribank
2013-04-22,4410.7,4500.7,4500.7,4320.7,18290.0,-2.0,AGR,Agribank
2013-04-23,4230.7,4410.7,4500.7,4230.7,24200.0,-4.08,AGR,Agribank
2013-04-24,4410.7,4230.7,4410.7,4230.7,46860.0,4.25,AGR,Agribank
2013-04-25,4230.7,4410.7,4410.7,4230.7,81330.0,-4.08,AGR,Agribank
2013-04-26,4230.7,4320.7,4320.7,4230.7,40500.0,0.0,AGR,Agribank
2013-05-02,4230.7,4230.7,4410.7,4230.7,12940.0,0.0,AGR,Agribank
2013-05-03,4410.7,4320.7,4410.7,4230.7,21560.0,4.25,AGR,Agribank
2013-05-06,4590.7,4410.7,4590.7,4410.7,60270.0,4.08,AGR,Agribank
2013-05-07,4410.7,4590.7,4590.7,4410.7,32360.0,-3.92,AGR,Agribank
2013-05-08,4410.7,4500.7,4500.7,4320.7,34930.0,0.0,AGR,Agribank
2013-05-09,4500.7,4320.7,4500.7,4320.7,64910.0,2.04,AGR,Agribank
2013-05-10,4410.7,4500.7,4500.7,4410.7,16129.999999999998,-2.0,AGR,Agribank
2013-05-13,4410.7,4410.7,4500.7,4410.7,11370.0,0.0,AGR,Agribank
2013-05-14,4410.7,4500.7,4500.7,4320.7,11780.0,0.0,AGR,Agribank
2013-05-15,4410.7,4230.7,4410.7,4230.7,25300.0,0.0,AGR,Agribank
2013-05-16,4410.7,4410.7,4590.7,4320.7,95700.0,0.0,AGR,Agribank
2013-05-17,4500.7,4500.7,4500.7,4320.7,38700.0,2.04,AGR,Agribank
2013-05-20,4590.7,4500.7,4590.7,4410.7,5890.0,2.0,AGR,Agribank
2013-05-21,4500.7,4500.7,4590.7,4410.7,21960.0,-1.96,AGR,Agribank
2013-05-22,4500.7,4500.7,4500.7,4410.7,19770.0,0.0,AGR,Agribank
2013-05-23,4500.7,4410.7,4590.7,4410.7,45640.0,0.0,AGR,Agribank
2013-05-24,4590.7,4500.7,4590.7,4410.7,7610.0,2.0,AGR,Agribank
2013-05-27,4680.8,4590.7,4680.8,4590.7,78870.0,1.96,AGR,Agribank
2013-05-28,4770.8,4680.8,4770.8,4590.7,74290.0,1.92,AGR,Agribank
2013-05-29,4860.8,4770.8,4950.8,4770.8,148640.0,1.89,AGR,Agribank
2013-05-30,4950.8,4860.8,4950.8,4770.8,108350.0,1.85,AGR,Agribank
2013-05-31,4860.8,4860.8,5040.8,4770.8,157390.0,-1.82,AGR,Agribank
2013-06-03,4860.8,4860.8,4860.8,4770.8,72240.0,0.0,AGR,Agribank
2013-06-04,4680.8,4860.8,4860.8,4680.8,25480.0,-3.7,AGR,Agribank
2013-06-05,4680.8,4770.8,4770.8,4590.7,71620.0,0.0,AGR,Agribank
2013-06-06,4680.8,4680.8,4770.8,4590.7,56690.0,0.0,AGR,Agribank
2013-06-07,4770.8,4590.7,4770.8,4590.7,234810.0,1.92,AGR,Agribank
2013-06-10,4680.8,4770.8,4860.8,4680.8,56860.0,-1.89,AGR,Agribank
2013-06-11,4680.8,4680.8,4770.8,4680.8,144430.0,0.0,AGR,Agribank
2013-06-12,4680.8,4680.8,4860.8,4680.8,141330.0,0.0,AGR,Agribank
2013-06-13,4860.8,4770.8,4860.8,4680.8,147070.0,3.85,AGR,Agribank
2013-06-14,5130.8,4860.8,5130.8,4860.8,608060.0,5.55,AGR,Agribank
2013-06-17,4860.8,5310.9,5310.9,4860.8,109190.0,-5.26,AGR,Agribank
2013-06-18,4680.8,4860.8,5040.8,4590.7,81290.0,-3.7,AGR,Agribank
2013-06-19,4860.8,4680.8,4860.8,4680.8,81410.0,3.85,AGR,Agribank
2013-06-20,4590.7,4680.8,4860.8,4590.7,150720.0,-5.56,AGR,Agribank
2013-06-21,4590.7,4590.7,4770.8,4590.7,142050.0,0.0,AGR,Agribank
2013-06-24,4680.8,4590.7,4770.8,4590.7,112430.0,1.96,AGR,Agribank
2013-06-25,4500.7,4770.8,4770.8,4410.7,210560.0,-3.85,AGR,Agribank
2013-06-26,4590.7,4500.7,4590.7,4410.7,58550.0,2.0,AGR,Agribank
2013-06-27,4770.8,4590.7,4770.8,4590.7,71730.0,3.92,AGR,Agribank
2013-06-28,4590.7,4770.8,4770.8,4590.7,76160.0,-3.78,AGR,Agribank
2013-07-01,4590.7,4500.7,4590.7,4500.7,78140.0,0.0,AGR,Agribank
2013-07-02,4590.7,4680.8,4770.8,4500.7,108020.0,0.0,AGR,Agribank
2013-07-03,4680.8,4680.8,4680.8,4680.8,6140.0,1.96,AGR,Agribank
2013-07-04,4680.8,4680.8,4680.8,4500.7,28640.0,0.0,AGR,Agribank
2013-07-05,4590.7,4680.8,4680.8,4500.7,13900.0,-1.92,AGR,Agribank
2013-07-08,4680.8,4590.7,4680.8,4500.7,55560.0,1.96,AGR,Agribank
2013-07-09,4590.7,4590.7,4680.8,4590.7,10550.0,-1.92,AGR,Agribank
2013-07-10,4680.8,4680.8,4680.8,4590.7,14130.0,1.96,AGR,Agribank
2013-07-11,4680.8,4590.7,4680.8,4500.7,22630.0,0.0,AGR,Agribank
2013-07-12,4770.8,4590.7,4770.8,4590.7,64280.0,1.92,AGR,Agribank
2013-07-15,4590.7,4770.8,4770.8,4590.7,21830.0,-3.78,AGR,Agribank
2013-07-16,4680.8,4590.7,4680.8,4500.7,31480.0,1.96,AGR,Agribank
2013-07-17,4590.7,4680.8,4770.8,4590.7,82330.0,-1.92,AGR,Agribank
2013-07-18,4500.7,4590.7,4680.8,4500.7,89190.0,-1.96,AGR,Agribank
2013-07-19,4500.7,4590.7,4590.7,4500.7,51260.0,0.0,AGR,Agribank
2013-07-22,4500.7,4590.7,4590.7,4500.7,22880.0,0.0,AGR,Agribank
2013-07-23,4500.7,4500.7,4500.7,4410.7,6460.0,0.0,AGR,Agribank
2013-07-24,4410.7,4500.7,4500.7,4230.7,17300.0,-2.0,AGR,Agribank
2013-07-25,4320.7,4410.7,4410.7,4230.7,44720.0,-2.04,AGR,Agribank
2013-07-26,4320.7,4320.7,4320.7,4230.7,40790.0,0.0,AGR,Agribank
2013-07-29,4140.7,4320.7,4410.7,4140.7,22740.0,-4.17,AGR,Agribank
2013-07-30,4230.7,4230.7,4320.7,4140.7,50630.0,2.17,AGR,Agribank
2013-07-31,4230.7,4230.7,4230.7,4140.7,11920.0,0.0,AGR,Agribank
2013-08-01,4230.7,4230.7,4320.7,4230.7,31040.0,0.0,AGR,Agribank
2013-08-02,4230.7,4230.7,4230.7,4140.7,8890.0,0.0,AGR,Agribank
2013-08-05,4140.7,4230.7,4230.7,4140.7,10870.0,-2.13,AGR,Agribank
2013-08-06,4230.7,4230.7,4230.7,4050.7,28380.0,2.17,AGR,Agribank
2013-08-07,4230.7,4140.7,4230.7,4140.7,3780.0,0.0,AGR,Agribank
2013-08-08,4230.7,4230.7,4230.7,4140.7,7440.0,0.0,AGR,Agribank
2013-08-09,4320.7,4050.7,4320.7,4050.7,111920.0,2.13,AGR,Agribank
2013-08-12,4320.7,4320.7,4320.7,4230.7,31030.0,0.0,AGR,Agribank
2013-08-13,4230.7,4230.7,4230.7,4140.7,13100.0,-2.08,AGR,Agribank
2013-08-14,4230.7,4230.7,4230.7,4050.7,30600.0,0.0,AGR,Agribank
2013-08-15,4320.7,4230.7,4320.7,4230.7,21480.0,2.13,AGR,Agribank
2013-08-16,4230.7,4320.7,4320.7,4140.7,13010.0,-2.08,AGR,Agribank
2013-08-19,4320.7,4230.7,4320.7,4230.7,67880.0,2.13,AGR,Agribank
2013-08-20,4320.7,4230.7,4320.7,4230.7,21920.0,0.0,AGR,Agribank
2013-08-21,4230.7,4320.7,4320.7,4230.7,12640.0,-2.08,AGR,Agribank
2013-08-22,4140.7,4230.7,4230.7,4050.7,30510.0,-2.13,AGR,Agribank
2013-08-23,4140.7,4140.7,4140.7,4050.7,167900.0,0.0,AGR,Agribank
2013-08-26,4230.7,4140.7,4230.7,4050.7,93030.0,2.17,AGR,Agribank
2013-08-27,4140.7,4140.7,4230.7,4050.7,16970.0,-2.13,AGR,Agribank
2013-08-28,4050.7,4140.7,4140.7,3960.6,105690.0,-2.17,AGR,Agribank
2013-08-29,4050.7,4050.7,4050.7,3870.6,27170.0,0.0,AGR,Agribank
2013-08-30,4050.7,3960.6,4050.7,3780.6,50840.0,0.0,AGR,Agribank
2013-09-03,3960.6,4050.7,4050.7,3780.6,52060.0,-2.22,AGR,Agribank
2013-09-04,4050.7,3870.6,4050.7,3780.6,22210.0,2.27,AGR,Agribank
2013-09-05,4050.7,4050.7,4050.7,3870.6,26210.0,0.0,AGR,Agribank
2013-09-06,4050.7,4050.7,4050.7,3870.6,25680.0,0.0,AGR,Agribank
2013-09-09,3780.6,4050.7,4050.7,3780.6,135950.0,-6.67,AGR,Agribank
2013-09-10,3870.6,3780.6,3870.6,3780.6,9110.0,2.38,AGR,Agribank
2013-09-11,3870.6,3960.6,3960.6,3780.6,7790.0,0.0,AGR,Agribank
2013-09-12,3960.6,3870.6,3960.6,3870.6,26510.0,2.33,AGR,Agribank
2013-09-13,3870.6,3960.6,3960.6,3870.6,50810.0,-2.27,AGR,Agribank
2013-09-16,3870.6,3960.6,3960.6,3870.6,13650.0,0.0,AGR,Agribank
2013-09-17,3960.6,3870.6,3960.6,3870.6,21390.0,2.33,AGR,Agribank
2013-09-18,3870.6,3870.6,3870.6,3870.6,21390.0,-2.27,AGR,Agribank
2013-09-19,4050.7,3870.6,4140.7,3870.6,88540.0,4.65,AGR,Agribank
2013-09-20,4050.7,4050.7,4050.7,3870.6,7420.0,0.0,AGR,Agribank
2013-09-23,4050.7,3870.6,4050.7,3870.6,1250.0,0.0,AGR,Agribank
2013-09-24,4050.7,4050.7,4050.7,3960.6,21600.0,0.0,AGR,Agribank
2013-09-25,4050.7,3870.6,4050.7,3870.6,12440.0,0.0,AGR,Agribank
2013-09-26,3870.6,4050.7,4050.7,3870.6,66800.0,-4.45,AGR,Agribank
2013-09-27,4050.7,3960.6,4050.7,3960.6,28360.0,4.65,AGR,Agribank
2013-09-30,4050.7,3960.6,4140.7,3960.6,49280.0,0.0,AGR,Agribank
2013-10-01,3960.6,4050.7,4140.7,3960.6,71360.0,-2.22,AGR,Agribank
2013-10-02,4050.7,4050.7,4140.7,4050.7,57570.0,2.27,AGR,Agribank
2013-10-03,4050.7,4050.7,4050.7,3960.6,19710.0,0.0,AGR,Agribank
2013-10-04,4050.7,4050.7,4050.7,3960.6,51250.0,0.0,AGR,Agribank
2013-10-07,4050.7,4050.7,4140.7,3960.6,83900.0,0.0,AGR,Agribank
2013-10-08,3780.6,4050.7,4050.7,3780.6,428550.0,-6.67,AGR,Agribank
2013-10-09,3870.6,3780.6,3960.6,3780.6,211340.0,2.38,AGR,Agribank
2013-10-10,3870.6,3960.6,3960.6,3780.6,282310.0,0.0,AGR,Agribank
2013-10-11,3780.6,3870.6,3870.6,3780.6,37130.0,-2.33,AGR,Agribank
2013-10-14,3870.6,3870.6,3960.6,3780.6,116530.0,2.38,AGR,Agribank
2013-10-15,3960.6,3780.6,3960.6,3780.6,125910.0,2.33,AGR,Agribank
2013-10-16,3960.6,3870.6,3960.6,3870.6,97430.0,0.0,AGR,Agribank
2013-10-17,3870.6,3870.6,4050.7,3870.6,169290.0,-2.27,AGR,Agribank
2013-10-18,3960.6,3960.6,3960.6,3870.6,162570.0,2.33,AGR,Agribank
2013-10-21,4140.7,4050.7,4140.7,3960.6,193700.0,4.55,AGR,Agribank
2013-10-22,3960.6,4140.7,4140.7,3960.6,105190.0,-4.35,AGR,Agribank
2013-10-23,3960.6,3960.6,4050.7,3960.6,83410.0,0.0,AGR,Agribank
2013-10-24,3960.6,3960.6,4050.7,3870.6,48460.0,0.0,AGR,Agribank
2013-10-25,3960.6,3960.6,3960.6,3870.6,5010.0,0.0,AGR,Agribank
2013-10-28,3960.6,3960.6,4050.7,3870.6,89770.0,0.0,AGR,Agribank
2013-10-29,3960.6,3960.6,3960.6,3870.6,102090.0,0.0,AGR,Agribank
2013-10-30,3960.6,3960.6,3960.6,3870.6,45840.0,0.0,AGR,Agribank
2013-10-31,3870.6,3960.6,3960.6,3870.6,41010.0,-2.27,AGR,Agribank
2013-11-01,3960.6,3960.6,3960.6,3870.6,57390.0,2.33,AGR,Agribank
2013-11-04,4050.7,3960.6,4050.7,3960.6,65390.0,2.27,AGR,Agribank
2013-11-05,4140.7,3960.6,4140.7,3960.6,169430.0,2.22,AGR,Agribank
2013-11-06,4140.7,4140.7,4140.7,3960.6,108240.0,0.0,AGR,Agribank
2013-11-07,4140.7,4050.7,4140.7,4050.7,165360.0,0.0,AGR,Agribank
2013-11-08,4050.7,4050.7,4140.7,4050.7,37080.0,-2.17,AGR,Agribank
2013-11-11,4140.7,4050.7,4140.7,4050.7,101050.0,2.22,AGR,Agribank
2013-11-12,4320.7,4140.7,4410.7,4140.7,443520.0,4.35,AGR,Agribank
2013-11-13,4230.7,4140.7,4230.7,4050.7,84880.0,-2.08,AGR,Agribank
2013-11-14,4230.7,4230.7,4230.7,4140.7,15320.0,0.0,AGR,Agribank
