Date,Price,Open,High,Low,Vol.,Change %,Stock symbol,Bank
2018-10-30,7537.1,7444.5,7592.7,7444.5,9590000.0,-0.24,VPB,VPBank
2018-10-31,7926.0,7685.3,7926.0,7648.2,7930000.0,5.16,VPB,VPBank
2018-11-01,7592.7,7926.0,7963.1,7574.2,7640000.0,-4.21,VPB,VPBank
2018-11-02,7777.9,7759.3,7907.5,7666.8,6960000.0,2.44,VPB,VPBank
2018-11-05,7851.9,7703.8,7870.5,7629.7,5680000.0,0.95,VPB,VPBank
2018-11-06,7759.3,7870.5,7889.0,7740.8,4400000.0,-1.18,VPB,VPBank
2018-11-07,7648.2,7796.4,7814.9,7592.7,7370000.0,-1.43,VPB,VPBank
2018-11-08,7666.8,7777.9,7814.9,7666.8,6170000.0,0.24,VPB,VPBank
2018-11-09,7537.1,7648.2,7796.4,7537.1,5970000.0,-1.69,VPB,VPBank
2018-11-12,7574.2,7518.6,7592.7,7389.0,15770000.0,0.49,VPB,VPBank
2018-11-13,7481.6,7481.6,7500.1,7407.5,8680000.0,-1.22,VPB,VPBank
2018-11-14,7351.9,7463.0,7500.1,7259.3,10520000.0,-1.73,VPB,VPBank
2018-11-15,7037.1,7314.9,7370.5,6981.6,8830000.0,-4.28,VPB,VPBank
2018-11-16,7518.6,7074.2,7518.6,7074.2,14380000.0,6.84,VPB,VPBank
2018-11-19,8037.1,8037.1,8037.1,7777.9,18100000.0,6.9,VPB,VPBank
2018-11-20,8074.2,7963.1,8222.3,7944.5,12690000.0,0.46,VPB,VPBank
2018-11-21,8074.2,7889.0,8111.2,7814.9,9260000.0,0.0,VPB,VPBank
2018-11-22,8314.9,8148.2,8389.0,8000.1,13510000.0,2.98,VPB,VPBank
2018-11-23,8129.7,8222.3,8314.9,8092.7,4790000.0,-2.23,VPB,VPBank
2018-11-26,8000.1,8037.1,8037.1,7926.0,4740000.0,-1.59,VPB,VPBank
2018-11-27,7777.9,8000.1,8055.6,7703.8,7930000.0,-2.78,VPB,VPBank
2018-11-28,7777.9,7777.9,7777.9,7611.2,6630000.0,0.0,VPB,VPBank
2018-11-29,7703.8,7870.5,7963.1,7703.8,4390000.0,-0.95,VPB,VPBank
2018-11-30,7703.8,7666.8,7777.9,7611.2,3610000.0,0.0,VPB,VPBank
2018-12-03,8166.8,7851.9,8166.8,7851.9,10480000.0,6.01,VPB,VPBank
2018-12-04,8296.4,8166.8,8370.5,8092.7,14390000.0,1.59,VPB,VPBank
2018-12-05,8333.4,8148.2,8333.4,8111.2,11960000.0,0.45,VPB,VPBank
2018-12-06,8296.4,8259.4,8296.4,8129.7,9000000.0,-0.44,VPB,VPBank
2018-12-07,8407.5,8296.4,8518.6,8296.4,11540000.0,1.34,VPB,VPBank
2018-12-10,8389.0,8370.5,8426.0,8277.9,9860000.0,-0.22,VPB,VPBank
2018-12-11,8333.4,8370.5,8407.5,8185.3,9920000.0,-0.66,VPB,VPBank
2018-12-12,8296.4,8333.4,8333.4,8222.3,13000000.0,-0.44,VPB,VPBank
2018-12-13,8314.9,8351.9,8407.5,8296.4,9280000.0,0.22,VPB,VPBank
2018-12-14,8074.2,8314.9,8314.9,8074.2,9800000.0,-2.89,VPB,VPBank
2018-12-17,7777.9,8037.1,8037.1,7703.8,11860000.0,-3.67,VPB,VPBank
2018-12-18,7666.8,7592.7,7777.9,7481.6,12650000.0,-1.43,VPB,VPBank
2018-12-19,7666.8,7666.8,7740.8,7481.6,7520000.0,0.0,VPB,VPBank
2018-12-20,7518.6,7574.2,7685.3,7518.6,6730000.0,-1.93,VPB,VPBank
2018-12-21,7666.8,7444.5,7666.8,7426.0,8910000.0,1.97,VPB,VPBank
2018-12-24,7537.1,7666.8,7740.8,7537.1,2049999.9999999998,-1.69,VPB,VPBank
2018-12-25,7259.3,7407.5,7407.5,7148.2,5980000.0,-3.69,VPB,VPBank
2018-12-26,7222.3,7333.4,7389.0,7222.3,2950000.0,-0.51,VPB,VPBank
2018-12-27,7351.9,7555.6,7555.6,7296.4,3330000.0,1.79,VPB,VPBank
2018-12-28,7389.0,7407.5,7407.5,7259.3,3220000.0,0.5,VPB,VPBank
2019-01-02,7185.3,7389.0,7389.0,7185.3,2800000.0,-2.76,VPB,VPBank
2019-01-03,7037.1,7185.3,7259.3,6926.0,8150000.0,-2.06,VPB,VPBank
2019-01-04,7018.6,7000.1,7092.7,6796.4,5210000.0,-0.26,VPB,VPBank
2019-01-07,7129.7,7148.2,7259.3,7092.7,4440000.0,1.58,VPB,VPBank
2019-01-08,7092.7,7092.7,7148.2,7018.6,2250000.0,-0.52,VPB,VPBank
2019-01-09,7092.7,7111.2,7240.8,7092.7,5470000.0,0.0,VPB,VPBank
2019-01-10,7111.2,7111.2,7203.8,7092.7,2670000.0,0.26,VPB,VPBank
2019-01-11,7074.2,7148.2,7185.3,7055.6,3130000.0,-0.52,VPB,VPBank
2019-01-14,7055.6,7074.2,7111.2,6981.6,3100000.0,-0.26,VPB,VPBank
2019-01-15,7129.7,7055.6,7166.7,7037.1,3160000.0,1.05,VPB,VPBank
2019-01-16,7351.9,7148.2,7389.0,7148.2,10700000.0,3.12,VPB,VPBank
2019-01-17,7037.1,7333.4,7370.5,7037.1,3830000.0,-4.28,VPB,VPBank
2019-01-18,7129.7,7148.2,7222.3,7092.7,4520000.0,1.32,VPB,VPBank
2019-01-21,7407.5,7148.2,7481.6,7148.2,6830000.0,3.9,VPB,VPBank
2019-01-22,7277.9,7407.5,7537.1,7277.9,6160000.0,-1.75,VPB,VPBank
2019-01-23,7370.5,7240.8,7389.0,7240.8,3820000.0,1.27,VPB,VPBank
2019-01-24,7481.6,7370.5,7481.6,7296.4,5560000.0,1.51,VPB,VPBank
2019-01-25,7426.0,7444.5,7518.6,7370.5,3650000.0,-0.74,VPB,VPBank
2019-01-28,7296.4,7426.0,7463.0,7222.3,3820000.0,-1.75,VPB,VPBank
2019-01-29,7407.5,7296.4,7407.5,7203.8,4330000.0,1.52,VPB,VPBank
2019-01-30,7370.5,7426.0,7463.0,7351.9,3490000.0,-0.5,VPB,VPBank
2019-01-31,7481.6,7426.0,7537.1,7426.0,6440000.0,1.51,VPB,VPBank
2019-02-01,7426.0,7481.6,7518.6,7333.4,8670000.0,-0.74,VPB,VPBank
2019-02-11,7851.9,7463.0,7851.9,7463.0,8610000.0,5.74,VPB,VPBank
2019-02-12,7907.5,7926.0,7981.6,7833.4,10750000.0,0.71,VPB,VPBank
2019-02-13,7963.1,7926.0,8037.1,7907.5,9290000.0,0.7,VPB,VPBank
2019-02-14,7870.5,7963.1,7981.6,7851.9,6210000.0,-1.16,VPB,VPBank
2019-02-15,7870.5,7851.9,7963.1,7740.8,7610000.0,0.0,VPB,VPBank
2019-02-18,7963.1,7926.0,8018.6,7907.5,4410000.0,1.18,VPB,VPBank
2019-02-19,7851.9,8037.1,8074.2,7851.9,8100000.0,-1.4,VPB,VPBank
2019-02-20,7833.4,7833.4,7926.0,7740.8,5870000.0,-0.24,VPB,VPBank
2019-02-21,7926.0,7889.0,7926.0,7740.8,6890000.0,1.18,VPB,VPBank
2019-02-22,7907.5,7833.4,8018.6,7814.9,7450000.0,-0.23,VPB,VPBank
2019-02-25,7963.1,8037.1,8074.2,7944.5,6760000.0,0.7,VPB,VPBank
2019-02-26,7889.0,7926.0,8018.6,7814.9,7790000.0,-0.93,VPB,VPBank
2019-02-27,7851.9,7851.9,7907.5,7814.9,4340000.0,-0.47,VPB,VPBank
2019-02-28,7666.8,7851.9,7851.9,7629.7,7480000.0,-2.36,VPB,VPBank
2019-03-01,7740.8,7666.8,7740.8,7629.7,5930000.0,0.97,VPB,VPBank
2019-03-04,7926.0,7740.8,8000.1,7740.8,8340000.0,2.39,VPB,VPBank
2019-03-05,7926.0,7907.5,8037.1,7870.5,9790000.0,0.0,VPB,VPBank
2019-03-06,7889.0,7926.0,7944.5,7833.4,3810000.0,-0.47,VPB,VPBank
2019-03-07,7889.0,7889.0,7981.6,7851.9,7240000.0,0.0,VPB,VPBank
2019-03-08,7796.4,7814.9,7870.5,7740.8,7490000.0,-1.17,VPB,VPBank
2019-03-11,7814.9,7796.4,7851.9,7759.3,2160000.0,0.24,VPB,VPBank
2019-03-12,7963.1,7851.9,7963.1,7759.3,6920000.0,1.9,VPB,VPBank
2019-03-13,8148.2,8055.6,8185.3,8037.1,12170000.0,2.32,VPB,VPBank
2019-03-14,8037.1,8129.7,8148.2,8037.1,4430000.0,-1.36,VPB,VPBank
2019-03-15,8074.2,8037.1,8074.2,7981.6,4650000.0,0.46,VPB,VPBank
2019-03-18,8333.4,8111.2,8333.4,8092.7,12100000.0,3.21,VPB,VPBank
2019-03-19,8111.2,8333.4,8333.4,8092.7,4560000.0,-2.67,VPB,VPBank
2019-03-20,8055.6,8092.7,8111.2,7963.1,5860000.0,-0.69,VPB,VPBank
2019-03-21,7777.9,8055.6,8092.7,7777.9,8530000.0,-3.45,VPB,VPBank
2019-03-22,7777.9,7870.5,7870.5,7722.3,6730000.0,0.0,VPB,VPBank
2019-03-25,7481.6,7500.1,7629.7,7407.5,9180000.0,-3.81,VPB,VPBank
2019-03-26,7481.6,7518.6,7592.7,7481.6,4430000.0,0.0,VPB,VPBank
2019-03-27,7666.8,7518.6,7666.8,7463.0,5570000.0,2.48,VPB,VPBank
2019-03-28,7574.2,7574.2,7666.8,7555.6,2950000.0,-1.21,VPB,VPBank
2019-03-29,7481.6,7629.7,7648.2,7463.0,6610000.0,-1.22,VPB,VPBank
2019-04-01,7500.1,7518.6,7574.2,7463.0,4120000.0,0.25,VPB,VPBank
2019-04-02,7463.0,7574.2,7592.7,7463.0,4560000.0,-0.49,VPB,VPBank
2019-04-03,7389.0,7444.5,7463.0,7314.9,8990000.0,-0.99,VPB,VPBank
2019-04-04,7407.5,7389.0,7463.0,7370.5,2750000.0,0.25,VPB,VPBank
2019-04-05,7426.0,7407.5,7463.0,7370.5,5120000.0,0.25,VPB,VPBank
2019-04-08,7351.9,7444.5,7444.5,7259.3,4480000.0,-1.0,VPB,VPBank
2019-04-09,7389.0,7370.5,7463.0,7351.9,5590000.0,0.5,VPB,VPBank
2019-04-10,7351.9,7370.5,7407.5,7203.8,6430000.0,-0.5,VPB,VPBank
2019-04-11,7277.9,7370.5,7370.5,7259.3,2430000.0,-1.01,VPB,VPBank
2019-04-12,7203.8,7240.8,7259.3,7185.3,4690000.0,-1.02,VPB,VPBank
2019-04-16,7092.7,7148.2,7185.3,6981.6,7190000.0,-1.54,VPB,VPBank
2019-04-17,7203.8,7111.2,7259.3,7092.7,5590000.0,1.57,VPB,VPBank
2019-04-18,7148.2,7203.8,7222.3,7092.7,3490000.0,-0.77,VPB,VPBank
2019-04-19,7185.3,7185.3,7185.3,7092.7,2800000.0,0.52,VPB,VPBank
2019-04-22,7166.7,7185.3,7185.3,7037.1,3380000.0,-0.26,VPB,VPBank
2019-04-23,7074.2,7092.7,7185.3,7055.6,4160000.0,-1.29,VPB,VPBank
2019-04-24,7148.2,7129.7,7166.7,7055.6,3610000.0,1.05,VPB,VPBank
2019-04-25,7055.6,7148.2,7148.2,7055.6,2480000.0,-1.3,VPB,VPBank
2019-04-26,7055.6,7055.6,7111.2,7018.6,3880000.0,0.0,VPB,VPBank
2019-05-02,7018.6,7092.7,7092.7,6944.5,2960000.0,-0.52,VPB,VPBank
2019-05-03,7018.6,6981.6,7018.6,6889.0,6600000.0,0.0,VPB,VPBank
2019-05-06,6833.4,6926.0,6944.5,6666.7,6240000.0,-2.64,VPB,VPBank
2019-05-07,6759.3,6851.9,6889.0,6759.3,2920000.0,-1.08,VPB,VPBank
2019-05-08,6759.3,6685.3,6777.9,6666.7,4230000.0,0.0,VPB,VPBank
2019-05-09,6759.3,6722.3,6814.9,6703.8,4930000.0,0.0,VPB,VPBank
2019-05-10,6796.4,6796.4,6814.9,6740.8,3840000.0,0.55,VPB,VPBank
2019-05-13,6814.9,6796.4,6944.5,6777.9,3760000.0,0.27,VPB,VPBank
2019-05-14,6851.9,6777.9,6851.9,6759.3,3780000.0,0.54,VPB,VPBank
2019-05-15,7000.1,6870.4,7000.1,6851.9,4970000.0,2.16,VPB,VPBank
2019-05-16,7000.1,7018.6,7055.6,6944.5,4930000.0,0.0,VPB,VPBank
2019-05-17,6981.6,6963.0,7000.1,6907.5,2680000.0,-0.26,VPB,VPBank
2019-05-20,6963.0,6926.0,7018.6,6907.5,3770000.0,-0.27,VPB,VPBank
2019-05-21,7037.1,7000.1,7074.2,6981.6,4930000.0,1.06,VPB,VPBank
2019-05-22,7074.2,7037.1,7148.2,7037.1,6610000.0,0.53,VPB,VPBank
2019-05-23,6944.5,7000.1,7074.2,6926.0,3370000.0,-1.83,VPB,VPBank
2019-05-24,6907.5,6889.0,7037.1,6870.4,2930000.0,-0.53,VPB,VPBank
2019-05-27,6944.5,6889.0,6944.5,6833.4,2570000.0,0.54,VPB,VPBank
2019-05-28,6851.9,7000.1,7000.1,6851.9,2730000.0,-1.33,VPB,VPBank
2019-05-29,6777.9,6889.0,6889.0,6777.9,2480000.0,-1.08,VPB,VPBank
2019-05-30,6814.9,6777.9,6833.4,6740.8,5150000.0,0.55,VPB,VPBank
2019-05-31,6740.8,6796.4,6851.9,6740.8,2610000.0,-1.09,VPB,VPBank
2019-06-03,6666.7,6722.3,6740.8,6481.6,5570000.0,-1.1,VPB,VPBank
2019-06-04,6666.7,6629.7,6685.3,6518.6,4880000.0,0.0,VPB,VPBank
2019-06-05,6611.2,6666.7,6703.8,6611.2,2950000.0,-0.83,VPB,VPBank
2019-06-06,6648.2,6518.6,6648.2,6481.6,3570000.0,0.56,VPB,VPBank
2019-06-07,6648.2,6666.7,6703.8,6629.7,4240000.0,0.0,VPB,VPBank
2019-06-10,6703.8,6722.3,6740.8,6555.6,4990000.0,0.84,VPB,VPBank
2019-06-11,6722.3,6722.3,6740.8,6648.2,3190000.0,0.28,VPB,VPBank
2019-06-12,6722.3,6722.3,6740.8,6685.3,3950000.0,0.0,VPB,VPBank
2019-06-13,6740.8,6685.3,6814.9,6685.3,5690000.0,0.28,VPB,VPBank
2019-06-14,6889.0,6759.3,6944.5,6740.8,8670000.0,2.2,VPB,VPBank
2019-06-17,6889.0,6889.0,6926.0,6851.9,6290000.0,0.0,VPB,VPBank
2019-06-18,6833.4,6851.9,6889.0,6740.8,7270000.0,-0.81,VPB,VPBank
2019-06-19,6870.4,6889.0,6907.5,6740.8,3490000.0,0.54,VPB,VPBank
2019-06-20,7111.2,6814.9,7111.2,6814.9,11740000.0,3.5,VPB,VPBank
2019-06-21,7148.2,7074.2,7185.3,7074.2,6260000.0,0.52,VPB,VPBank
2019-06-24,7148.2,7111.2,7203.8,7092.7,5420000.0,0.0,VPB,VPBank
2019-06-25,7185.3,7129.7,7203.8,7111.2,7030000.0,0.52,VPB,VPBank
2019-06-26,7111.2,7148.2,7185.3,7111.2,3260000.0,-1.03,VPB,VPBank
2019-06-27,6981.6,7055.6,7111.2,6944.5,7210000.0,-1.82,VPB,VPBank
2019-06-28,7000.1,6926.0,7018.6,6833.4,5300000.0,0.26,VPB,VPBank
2019-07-01,7185.3,7000.1,7185.3,6981.6,4530000.0,2.65,VPB,VPBank
2019-07-02,7148.2,7166.7,7259.3,7129.7,4370000.0,-0.52,VPB,VPBank
2019-07-03,7111.2,7148.2,7148.2,7037.1,3600000.0,-0.52,VPB,VPBank
2019-07-04,7166.7,7111.2,7203.8,7111.2,3530000.0,0.78,VPB,VPBank
2019-07-05,7185.3,7203.8,7296.4,7166.7,4390000.0,0.26,VPB,VPBank
2019-07-08,7166.7,7111.2,7185.3,7037.1,3530000.0,-0.26,VPB,VPBank
2019-07-09,7148.2,7166.7,7166.7,7074.2,2790000.0,-0.26,VPB,VPBank
2019-07-10,7185.3,7148.2,7222.3,7129.7,3550000.0,0.52,VPB,VPBank
2019-07-11,7277.9,7222.3,7277.9,7185.3,6990000.0,1.29,VPB,VPBank
2019-07-12,7222.3,7296.4,7333.4,7222.3,5550000.0,-0.76,VPB,VPBank
2019-07-15,7259.3,7259.3,7296.4,7185.3,5020000.0,0.51,VPB,VPBank
2019-07-16,7296.4,7259.3,7314.9,7259.3,2790000.0,0.51,VPB,VPBank
2019-07-17,7185.3,7277.9,7314.9,7148.2,7490000.0,-1.52,VPB,VPBank
2019-07-18,7148.2,7148.2,7185.3,7092.7,5390000.0,-0.52,VPB,VPBank
2019-07-19,7185.3,7148.2,7203.8,7092.7,6740000.0,0.52,VPB,VPBank
2019-07-22,7074.2,7111.2,7185.3,7037.1,2830000.0,-1.55,VPB,VPBank
2019-07-23,7074.2,7074.2,7111.2,7018.6,3270000.0,0.0,VPB,VPBank
2019-07-24,7074.2,7092.7,7092.7,7000.1,2049999.9999999998,0.0,VPB,VPBank
2019-07-25,6963.0,7074.2,7074.2,6963.0,3950000.0,-1.57,VPB,VPBank
2019-07-26,6944.5,6944.5,7000.1,6889.0,2330000.0,-0.27,VPB,VPBank
2019-07-29,6944.5,6944.5,6981.6,6889.0,2490000.0,0.0,VPB,VPBank
2019-07-30,6907.5,6944.5,6981.6,6870.4,2420000.0,-0.53,VPB,VPBank
2019-07-31,6870.4,6926.0,6926.0,6833.4,3970000.0,-0.54,VPB,VPBank
2019-08-01,6851.9,6870.4,6889.0,6777.9,2160000.0,-0.27,VPB,VPBank
2019-08-02,7055.6,6889.0,7185.3,6814.9,10370000.0,2.97,VPB,VPBank
2019-08-05,7018.6,7055.6,7185.3,7018.6,8279999.999999999,-0.52,VPB,VPBank
2019-08-06,6963.0,6889.0,6963.0,6833.4,5610000.0,-0.79,VPB,VPBank
2019-08-07,6944.5,6963.0,6963.0,6870.4,3480000.0,-0.27,VPB,VPBank
2019-08-08,6926.0,6889.0,6963.0,6851.9,3350000.0,-0.27,VPB,VPBank
2019-08-09,7037.1,6926.0,7074.2,6851.9,5130000.0,1.6,VPB,VPBank
2019-08-12,7037.1,7037.1,7074.2,6963.0,2300000.0,0.0,VPB,VPBank
2019-08-13,7074.2,7055.6,7185.3,7000.1,8150000.0,0.53,VPB,VPBank
2019-08-14,7129.7,7148.2,7166.7,7092.7,2960000.0,0.78,VPB,VPBank
2019-08-15,7148.2,7000.1,7148.2,7000.1,3580000.0,0.26,VPB,VPBank
2019-08-16,7203.8,7148.2,7296.4,7092.7,8970000.0,0.78,VPB,VPBank
2019-08-19,7203.8,7222.3,7277.9,7166.7,2830000.0,0.0,VPB,VPBank
2019-08-20,7222.3,7222.3,7240.8,7185.3,2190000.0,0.26,VPB,VPBank
2019-08-21,7314.9,7222.3,7314.9,7185.3,5590000.0,1.28,VPB,VPBank
2019-08-22,7333.4,7314.9,7370.5,7259.3,4130000.0,0.25,VPB,VPBank
2019-08-23,7333.4,7370.5,7370.5,7240.8,4270000.0,0.0,VPB,VPBank
2019-08-26,7444.5,7296.4,7463.0,7259.3,9670000.0,1.51,VPB,VPBank
2019-08-27,7555.6,7444.5,7685.3,7444.5,8470000.0,1.49,VPB,VPBank
2019-08-28,7518.6,7555.6,7592.7,7481.6,2520000.0,-0.49,VPB,VPBank
2019-08-29,7555.6,7518.6,7555.6,7444.5,2810000.0,0.49,VPB,VPBank
2019-08-30,7518.6,7592.7,7592.7,7500.1,3040000.0,-0.49,VPB,VPBank
2019-09-03,7518.6,7537.1,7555.6,7222.3,3030000.0,0.0,VPB,VPBank
2019-09-04,7333.4,7444.5,7481.6,7333.4,3600000.0,-2.46,VPB,VPBank
2019-09-05,7500.1,7407.5,7500.1,7370.5,3680000.0,2.27,VPB,VPBank
2019-09-06,7537.1,7555.6,7648.2,7537.1,5700000.0,0.49,VPB,VPBank
2019-09-09,7463.0,7518.6,7537.1,7407.5,4210000.0,-0.98,VPB,VPBank
2019-09-10,7444.5,7444.5,7537.1,7389.0,2430000.0,-0.25,VPB,VPBank
2019-09-11,7444.5,7463.0,7481.6,7389.0,2190000.0,0.0,VPB,VPBank
2019-09-12,7592.7,7426.0,7592.7,7426.0,5010000.0,1.99,VPB,VPBank
2019-09-13,7666.8,7592.7,7703.8,7518.6,7790000.0,0.98,VPB,VPBank
2019-09-16,7666.8,7666.8,7703.8,7611.2,4370000.0,0.0,VPB,VPBank
2019-09-17,7629.7,7629.7,7685.3,7592.7,2500000.0,-0.48,VPB,VPBank
2019-09-18,7814.9,7648.2,7814.9,7611.2,10680000.0,2.43,VPB,VPBank
2019-09-19,7944.5,7777.9,7944.5,7777.9,6710000.0,1.66,VPB,VPBank
2019-09-20,7926.0,7944.5,7963.1,7851.9,7370000.0,-0.23,VPB,VPBank
2019-09-23,7926.0,7926.0,8037.1,7907.5,9770000.0,0.0,VPB,VPBank
2019-09-24,7907.5,7889.0,7944.5,7851.9,4410000.0,-0.23,VPB,VPBank
2019-09-25,7926.0,7889.0,7944.5,7870.5,5370000.0,0.23,VPB,VPBank
2019-09-26,8018.6,7944.5,8037.1,7944.5,6770000.0,1.17,VPB,VPBank
2019-09-27,8203.8,8074.2,8203.8,8018.6,10680000.0,2.31,VPB,VPBank
2019-09-30,8166.8,8259.4,8314.9,8148.2,6900000.0,-0.45,VPB,VPBank
2019-10-01,8277.9,8166.8,8296.4,8148.2,6930000.0,1.36,VPB,VPBank
2019-10-02,8370.5,8259.4,8444.5,8240.8,18320000.0,1.12,VPB,VPBank
2019-10-03,8370.5,8333.4,8370.5,8203.8,15600000.0,0.0,VPB,VPBank
2019-10-04,8259.4,8426.0,8426.0,8259.4,14320000.0,-1.33,VPB,VPBank
2019-10-07,8055.6,8296.4,8296.4,8018.6,18330000.0,-2.47,VPB,VPBank
2019-10-08,8148.2,8055.6,8148.2,8037.1,16920000.0,1.15,VPB,VPBank
2019-10-09,8185.3,8111.2,8203.8,8111.2,15830000.0,0.46,VPB,VPBank
2019-10-10,8222.3,8185.3,8259.4,8185.3,12510000.0,0.45,VPB,VPBank
2019-10-11,8185.3,8277.9,8277.9,8185.3,13230000.0,-0.45,VPB,VPBank
2019-10-14,8259.4,8185.3,8259.4,8166.8,17000000.0,0.91,VPB,VPBank
2019-10-15,8351.9,8222.3,8370.5,8222.3,9710000.0,1.12,VPB,VPBank
2019-10-16,8351.9,8351.9,8407.5,8314.9,9690000.0,0.0,VPB,VPBank
2019-10-17,8333.4,8351.9,8351.9,8259.4,9140000.0,-0.22,VPB,VPBank
2019-10-18,8296.4,8333.4,8333.4,8148.2,14690000.0,-0.44,VPB,VPBank
2019-10-21,8148.2,8148.2,8222.3,8055.6,16160000.0,-1.79,VPB,VPBank
2019-10-22,8111.2,8129.7,8148.2,8055.6,17420000.0,-0.45,VPB,VPBank
2019-10-23,8203.8,8074.2,8203.8,8018.6,14820000.0,1.14,VPB,VPBank
2019-10-24,8074.2,8185.3,8185.3,8055.6,5020000.0,-1.58,VPB,VPBank
2019-10-25,8148.2,8111.2,8148.2,8055.6,4110000.0000000005,0.92,VPB,VPBank
2019-10-28,8166.8,8148.2,8185.3,8129.7,3650000.0,0.23,VPB,VPBank
2019-10-29,8111.2,8185.3,8185.3,8074.2,1950000.0,-0.68,VPB,VPBank
2019-10-30,8074.2,8111.2,8111.2,8037.1,3830000.0,-0.46,VPB,VPBank
2019-10-31,7963.1,8092.7,8092.7,7963.1,3660000.0,-1.38,VPB,VPBank
2019-11-01,7963.1,7944.5,8018.6,7870.5,5800000.0,0.0,VPB,VPBank
2019-11-04,8148.2,8000.1,8148.2,7981.6,6910000.0,2.32,VPB,VPBank
2019-11-05,8240.8,8222.3,8259.4,8148.2,7670000.0,1.14,VPB,VPBank
2019-11-06,8203.8,8203.8,8296.4,8166.8,5280000.0,-0.45,VPB,VPBank
2019-11-07,8148.2,8222.3,8240.8,8129.7,3820000.0,-0.68,VPB,VPBank
2019-11-08,8203.8,8148.2,8240.8,8148.2,6020000.0,0.68,VPB,VPBank
2019-11-11,8111.2,8185.3,8203.8,8055.6,4360000.0,-1.13,VPB,VPBank
2019-11-12,8018.6,8074.2,8074.2,8018.6,4640000.0,-1.14,VPB,VPBank
2019-11-13,7963.1,8037.1,8055.6,7870.5,6360000.0,-0.69,VPB,VPBank
2019-11-14,7777.9,7889.0,7963.1,7777.9,6140000.0,-2.33,VPB,VPBank
2019-11-15,7926.0,7796.4,7926.0,7777.9,3730000.0,1.9,VPB,VPBank
2019-11-18,7851.9,7926.0,7926.0,7833.4,2140000.0,-0.93,VPB,VPBank
2019-11-19,7889.0,7851.9,7889.0,7814.9,1840000.0,0.47,VPB,VPBank
2019-11-20,7740.8,7889.0,7889.0,7703.8,3150000.0,-1.88,VPB,VPBank
2019-11-21,7407.5,7703.8,7833.4,7407.5,10160000.0,-4.31,VPB,VPBank
2019-11-22,7481.6,7518.6,7574.2,7370.5,3850000.0,1.0,VPB,VPBank
2019-11-25,7481.6,7407.5,7518.6,7407.5,2620000.0,0.0,VPB,VPBank
2019-11-26,7574.2,7481.6,7574.2,7481.6,3960000.0,1.24,VPB,VPBank
2019-11-27,7555.6,7574.2,7592.7,7500.1,2190000.0,-0.25,VPB,VPBank
2019-11-28,7426.0,7518.6,7555.6,7407.5,3940000.0,-1.72,VPB,VPBank
2019-11-29,7463.0,7389.0,7463.0,7370.5,2020000.0,0.5,VPB,VPBank
2019-12-02,7222.3,7407.5,7463.0,7222.3,2920000.0,-3.23,VPB,VPBank
2019-12-03,6926.0,7129.7,7203.8,6926.0,3800000.0,-4.1,VPB,VPBank
2019-12-04,7314.9,6944.5,7314.9,6944.5,4840000.0,5.62,VPB,VPBank
2019-12-05,7259.3,7259.3,7314.9,7166.7,1780000.0,-0.76,VPB,VPBank
2019-12-06,7259.3,7166.7,7277.9,7148.2,1960000.0,0.0,VPB,VPBank
2019-12-09,7185.3,7203.8,7296.4,7111.2,1840000.0,-1.02,VPB,VPBank
2019-12-10,7055.6,7185.3,7185.3,7037.1,1590000.0,-1.81,VPB,VPBank
2019-12-11,7129.7,7074.2,7148.2,7037.1,2910000.0,1.05,VPB,VPBank
2019-12-12,7277.9,7129.7,7296.4,7129.7,3270000.0,2.08,VPB,VPBank
2019-12-13,7277.9,7314.9,7389.0,7277.9,2620000.0,0.0,VPB,VPBank
2019-12-16,7259.3,7222.3,7314.9,7129.7,3440000.0,-0.26,VPB,VPBank
2019-12-17,7148.2,7296.4,7296.4,7129.7,1850000.0,-1.53,VPB,VPBank
2019-12-18,7129.7,7111.2,7185.3,7111.2,2800000.0,-0.26,VPB,VPBank
2019-12-19,7111.2,7111.2,7148.2,7055.6,5430000.0,-0.26,VPB,VPBank
2019-12-20,7259.3,7111.2,7259.3,7092.7,5000000.0,2.08,VPB,VPBank
2019-12-23,7166.7,7259.3,7277.9,7129.7,7760000.0,-1.28,VPB,VPBank
2019-12-24,7148.2,7166.7,7185.3,7092.7,4810000.0,-0.26,VPB,VPBank
2019-12-25,7240.8,7185.3,7277.9,7185.3,4070000.0000000005,1.3,VPB,VPBank
2019-12-26,7296.4,7240.8,7314.9,7222.3,3110000.0,0.77,VPB,VPBank
2019-12-27,7296.4,7296.4,7314.9,7222.3,4850000.0,0.0,VPB,VPBank
2019-12-30,7333.4,7296.4,7389.0,7296.4,5780000.0,0.51,VPB,VPBank
2019-12-31,7407.5,7333.4,7463.0,7333.4,7580000.0,1.01,VPB,VPBank
2020-01-02,7611.2,7426.0,7666.8,7426.0,4650000.0,2.75,VPB,VPBank
2020-01-03,7555.6,7629.7,7759.3,7537.1,3820000.0,-0.73,VPB,VPBank
2020-01-06,7389.0,7463.0,7537.1,7389.0,4470000.0,-2.2,VPB,VPBank
2020-01-07,7537.1,7407.5,7537.1,7407.5,3510000.0,2.0,VPB,VPBank
2020-01-08,7444.5,7463.0,7537.1,7370.5,6530000.0,-1.23,VPB,VPBank
2020-01-09,7685.3,7518.6,7703.8,7500.1,9120000.0,3.23,VPB,VPBank
