Date,Price,Open,High,Low,Vol.,Change %,Stock symbol,Bank
2018-06-13,11325.3,11152.4,11498.2,11152.4,11430000.0,-0.19,VPB,VPBank
2018-06-13,3484.2,3444.8,3494.0,3444.8,52910.0,1.14,AGR,Agribank
2018-06-13,45415.0,43671.0,45415.0,43671.0,2620000.0,3.28,VCB,Vietcombank
2018-06-13,22692.4,22654.2,22960.3,22309.8,2100000.0,0.17,BID,BIDV
2018-06-13,20466.5,20429.2,20690.2,20168.3,3730000.0,0.18,CTG,VietinBank
2018-06-13,35133.0,35000.0,36000.0,34833.0,2320000.0,0.38,TCB,Techcombank
2018-06-14,35000.0,35500.0,35500.0,34500.0,1850000.0,-0.38,TCB,Techcombank
2018-06-14,3346.4,3533.4,3533.4,3346.4,28680.0,-3.95,AGR,Agribank
2018-06-14,10806.6,11282.0,11303.7,10806.6,11780000.0,-4.58,VPB,VPBank
2018-06-14,19981.9,20429.2,20615.6,19981.9,4170000.0,-2.37,CTG,VietinBank
2018-06-14,21659.2,22730.7,22883.8,21659.2,4870000.0,-4.55,BID,BIDV
2018-06-14,44050.0,45415.0,45415.0,43974.0,3590000.0,-3.01,VCB,Vietcombank
2018-06-15,35067.0,35167.0,35167.0,34500.0,2170000.0,0.19,TCB,Techcombank
2018-06-15,22195.0,21429.6,22195.0,21276.5,2840000.0,2.47,BID,BIDV
2018-06-15,44732.0,43595.0,44732.0,43519.0,3260000.0,1.55,VCB,Vietcombank
2018-06-15,20205.5,19758.2,20280.1,19609.1,3760000.0,1.12,CTG,VietinBank
2018-06-15,10698.5,10806.6,10936.2,10655.3,17020000.0,-1.0,VPB,VPBank
2018-06-15,3444.8,3444.8,3572.8,3346.4,75180.0,2.94,AGR,Agribank
2018-06-18,42837.0,44657.0,44732.0,42458.0,3140000.0,-4.24,VCB,Vietcombank
2018-06-18,33333.0,34700.0,35000.0,32667.0,2480000.0,-4.94,TCB,Techcombank
2018-06-18,20893.9,22195.0,22233.2,20817.3,3610000.0,-5.86,BID,BIDV
2018-06-18,11222.3,11963.1,12000.1,11074.2,8650000.0,4.9,VPB,VPBank
2018-06-18,3494.0,3444.8,3533.4,3415.3,62020.0,1.43,AGR,Agribank
2018-06-18,19273.6,20131.0,20354.7,19273.6,5940000.0,-4.61,CTG,VietinBank
2018-06-19,42837.0,41321.0,42837.0,40942.0,6570000.0,0.0,VCB,Vietcombank
2018-06-19,18938.0,19012.6,19049.9,17931.5,10660000.0,-1.74,CTG,VietinBank
2018-06-19,20511.2,20511.2,20664.3,19439.7,6870000.0,-1.83,BID,BIDV
2018-06-19,31667.0,31700.0,32333.0,31000.0,6280000.0,-5.0,TCB,Techcombank
2018-06-19,3267.7,3494.0,3494.0,3267.7,83030.0,-6.48,AGR,Agribank
2018-06-19,10777.9,10740.9,10777.9,10444.6,9080000.0,-3.96,VPB,VPBank
2018-06-20,21429.6,20740.8,21429.6,20396.4,2970000.0,4.48,BID,BIDV
2018-06-20,31733.0,31667.0,32167.0,31033.0,1660000.0,0.21,TCB,Techcombank
2018-06-20,3435.0,3444.8,3444.8,3316.9,15500.0,5.12,AGR,Agribank
2018-06-20,11518.6,11111.2,11518.6,10852.0,15140000.0,6.87,VPB,VPBank
2018-06-20,44050.0,43216.0,44505.0,42610.0,3530000.0,2.83,VCB,Vietcombank
2018-06-20,19497.2,19087.2,19571.8,18714.4,4570000.0,2.95,CTG,VietinBank
2018-06-21,3444.8,3513.7,3513.7,3316.9,38200.0,0.29,AGR,Agribank
2018-06-21,11481.6,11629.8,11870.5,11444.6,7420000.0,-0.32,VPB,VPBank
2018-06-21,31733.0,31800.0,31800.0,31100.0,1490000.0,0.0,TCB,Techcombank
2018-06-21,18900.8,19460.0,19534.5,18863.5,3150000.0,-3.06,CTG,VietinBank
2018-06-21,20511.2,21123.5,21429.6,20358.1,2610000.0,-4.29,BID,BIDV
2018-06-21,43216.0,43974.0,44126.0,42761.0,2089999.9999999998,-1.89,VCB,Vietcombank
2018-06-22,21046.9,19937.2,21161.7,19937.2,2870000.0,2.61,BID,BIDV
2018-06-22,31667.0,31700.0,31700.0,31200.0,986130.0,-0.21,TCB,Techcombank
2018-06-22,3444.8,3464.5,3464.5,3326.7,64129.99999999999,0.0,AGR,Agribank
2018-06-22,44505.0,42534.0,44505.0,42079.0,3230000.0,2.98,VCB,Vietcombank
2018-06-22,12185.3,11370.5,12185.3,11333.5,11480000.0,6.13,VPB,VPBank
2018-06-22,19310.8,18639.8,19310.8,18639.8,3890000.0,2.17,CTG,VietinBank
2018-06-25,21582.7,21467.9,21927.1,21353.1,2440000.0,2.55,BID,BIDV
2018-06-25,12055.7,12222.4,12481.6,11981.6,13660000.0,-1.06,VPB,VPBank
2018-06-25,19646.3,19683.6,19944.6,19534.5,5120000.0,1.74,CTG,VietinBank
2018-06-25,3474.3,3464.5,3484.2,3395.6,63990.0,0.86,AGR,Agribank
2018-06-25,31967.0,32000.0,32333.0,31900.0,2760000.0,0.95,TCB,Techcombank
2018-06-25,45036.0,45491.0,45642.0,44657.0,3080000.0,1.19,VCB,Vietcombank
2018-06-26,44960.0,44353.0,45036.0,43974.0,1720000.0,-0.17,VCB,Vietcombank
2018-06-26,3444.8,3474.3,3484.2,3366.1,10030.0,-0.85,AGR,Agribank
2018-06-26,19385.4,19385.4,19571.8,19199.0,2930000.0,-1.33,CTG,VietinBank
2018-06-26,31667.0,31467.0,31833.0,31400.0,1480000.0,-0.94,TCB,Techcombank
2018-06-26,11852.0,11852.0,12055.7,11703.8,7250000.0,-1.69,VPB,VPBank
2018-06-26,21276.5,21046.9,21506.1,20893.9,1610000.0,-1.42,BID,BIDV
2018-06-27,43974.0,44732.0,45870.0,43974.0,3320000.0,-2.19,VCB,Vietcombank
2018-06-27,20511.2,21276.5,21582.7,20511.2,2430000.0,-3.6,BID,BIDV
2018-06-27,18639.8,19422.7,19609.1,18639.8,2960000.0,-3.85,CTG,VietinBank
2018-06-27,11333.5,11852.0,12000.1,11259.4,10340000.0,-4.37,VPB,VPBank
2018-06-27,3435.0,3444.8,3444.8,3336.5,46820.0,-0.28,AGR,Agribank
2018-06-27,31200.0,31167.0,31667.0,31167.0,1180000.0,-1.47,TCB,Techcombank
2018-06-28,43898.0,43216.0,44505.0,43216.0,2700000.0,-0.17,VCB,Vietcombank
2018-06-28,18117.9,18639.8,18826.2,17931.5,7140000.0,-2.8,CTG,VietinBank
2018-06-28,19822.4,20205.1,20511.2,19745.9,4820000.0,-3.36,BID,BIDV
2018-06-28,3395.6,3464.5,3464.5,3326.7,49250.0,-1.15,AGR,Agribank
2018-06-28,30733.0,31000.0,31167.0,29500.0,3960000.0,-1.5,TCB,Techcombank
2018-06-28,10926.1,11000.1,11352.0,10814.9,14510000.0,-3.59,VPB,VPBank
2018-06-29,3405.4,3307.0,3435.0,3307.0,40430.0,0.29,AGR,Agribank
2018-06-29,30567.0,30333.0,30667.0,29000.0,4750000.0,-0.54,TCB,Techcombank
2018-06-29,10629.8,10926.1,11111.2,10592.7,10440000.0,-2.71,VPB,VPBank
2018-06-29,19898.9,19898.9,20434.7,19669.3,2660000.0,0.39,BID,BIDV
2018-06-29,43974.0,43898.0,44505.0,43064.0,1840000.0,0.17,VCB,Vietcombank
2018-06-29,18080.6,18341.6,18528.0,17968.8,4040000.0,-0.21,CTG,VietinBank
2018-07-02,44050.0,43595.0,44278.0,42003.0,3630000.0,0.17,VCB,Vietcombank
2018-07-02,29300.0,30600.0,30600.0,29000.0,2009999.9999999998,-4.14,TCB,Techcombank
2018-07-02,18942.2,19516.3,19898.9,18636.1,4460000.0,-4.81,BID,BIDV
2018-07-02,17223.2,17894.2,18043.3,16924.9,7640000.0,-4.74,CTG,VietinBank
2018-07-02,3346.4,3346.4,3356.2,3297.2,45740.0,-1.73,AGR,Agribank
2018-07-02,10259.4,10370.5,10592.7,10000.1,10730000.0,-3.48,VPB,VPBank
2018-07-03,16030.2,17223.2,17372.3,16030.2,16270000.0,-6.93,CTG,VietinBank
2018-07-03,42458.0,44202.0,44202.0,42458.0,4280000.0,-3.61,VCB,Vietcombank
2018-07-03,27267.0,29167.0,29433.0,27267.0,6340000.0,-6.94,TCB,Techcombank
2018-07-03,17641.2,18980.5,19248.4,17641.2,6220000.0,-6.87,BID,BIDV
2018-07-03,9555.7,10259.4,10481.6,9555.7,9140000.0,-6.86,VPB,VPBank
2018-07-03,3120.0,3307.0,3395.6,3120.0,79740.0,-6.77,AGR,Agribank
2018-07-04,9777.9,9555.7,9777.9,9185.3,5620000.0,2.33,VPB,VPBank
2018-07-04,42155.0,42610.0,42837.0,41472.0,3130000.0,-0.71,VCB,Vietcombank
2018-07-04,17526.4,17641.2,17717.7,16799.3,5840000.0,-0.65,BID,BIDV
2018-07-04,16328.5,16328.5,16328.5,15657.4,5390000.0,1.86,CTG,VietinBank
2018-07-04,27000.0,26833.0,27000.0,25367.0,3310000.0,-0.98,TCB,Techcombank
2018-07-04,3228.3,3149.5,3248.0,3120.0,47020.0,3.47,AGR,Agribank
2018-07-05,28150.0,28850.0,28850.0,27000.0,1580000.0,4.26,TCB,Techcombank
2018-07-05,15284.6,16179.3,16328.5,15247.4,7200000.0,-6.39,CTG,VietinBank
2018-07-05,16531.4,17258.5,17641.2,16301.8,3830000.0,-5.68,BID,BIDV
2018-07-05,39425.0,42003.0,42155.0,39425.0,3660000.0,-6.48,VCB,Vietcombank
2018-07-05,9333.4,9777.9,9926.0,9203.8,5360000.0,-4.55,VPB,VPBank
2018-07-05,3120.0,3238.1,3238.1,3120.0,31750.0,-3.35,AGR,Agribank
2018-07-06,41700.0,38743.0,42003.0,38288.0,4390000.0,5.77,VCB,Vietcombank
2018-07-06,17679.4,16378.3,17679.4,15957.4,6370000.0,6.94,BID,BIDV
2018-07-06,16328.5,15284.6,16328.5,15135.5,9660000.0,6.83,CTG,VietinBank
2018-07-06,3228.3,3198.8,3228.3,3129.9,90350.0,3.47,AGR,Agribank
2018-07-06,28800.0,28000.0,29000.0,27000.0,1160000.0,2.31,TCB,Techcombank
2018-07-06,9981.6,9333.4,9981.6,9074.2,10770000.0,6.94,VPB,VPBank
2018-07-09,40942.0,41700.0,42761.0,40942.0,1830000.0,-1.82,VCB,Vietcombank
2018-07-09,3228.3,3120.0,3238.1,3120.0,26480.0,0.0,AGR,Agribank
2018-07-09,10037.2,10185.3,10407.5,10000.1,5700000.0,0.56,VPB,VPBank
2018-07-09,28500.0,29000.0,29200.0,27850.0,631240.0,-1.04,TCB,Techcombank
2018-07-09,16477.6,16813.1,17074.1,16403.0,7560000.0,0.91,CTG,VietinBank
2018-07-09,17832.5,18062.1,18674.4,17794.2,6820000.0,0.87,BID,BIDV
2018-07-10,40259.0,42079.0,42079.0,40259.0,1740000.0,-1.67,VCB,Vietcombank
2018-07-10,27650.0,28500.0,28500.0,27500.0,549100.0,-2.98,TCB,Techcombank
2018-07-10,10296.4,10185.3,10426.0,10074.2,6070000.0,2.58,VPB,VPBank
2018-07-10,16664.0,16552.1,16924.9,16403.0,6120000.0,1.13,CTG,VietinBank
2018-07-10,3238.1,3228.3,3238.1,3198.8,19490.0,0.3,AGR,Agribank
2018-07-10,18100.4,18138.6,18636.1,17909.0,4540000.0,1.5,BID,BIDV
2018-07-11,15582.9,16030.2,16253.9,15545.6,8289999.999999999,-6.49,CTG,VietinBank
2018-07-11,9592.7,10000.1,10037.2,9592.7,14400000.0,-6.83,VPB,VPBank
2018-07-11,3149.5,3129.9,3257.8,3129.9,11360.0,-2.74,AGR,Agribank
2018-07-11,38819.0,39349.0,39804.0,37985.0,4230000.0,-3.58,VCB,Vietcombank
2018-07-11,16914.1,17449.8,17602.9,16837.6,6840000.0,-6.55,BID,BIDV
2018-07-11,25750.0,27100.0,27100.0,25750.0,1130000.0,-6.87,TCB,Techcombank
2018-07-12,17602.9,17143.7,18062.1,16875.8,3160000.0,4.07,BID,BIDV
2018-07-12,9759.4,9592.7,10037.2,9444.6,5520000.0,1.74,VPB,VPBank
2018-07-12,26000.0,25100.0,26000.0,25100.0,686180.0,0.97,TCB,Techcombank
2018-07-12,39728.0,38819.0,40638.0,38288.0,1820000.0,2.34,VCB,Vietcombank
2018-07-12,16253.9,15657.4,16664.0,15545.6,5950000.0,4.31,CTG,VietinBank
2018-07-12,3100.3,3149.5,3149.5,3100.3,57670.0,-1.56,AGR,Agribank
2018-07-13,10148.3,9889.0,10185.3,9889.0,6910000.0,3.98,VPB,VPBank
2018-07-13,17985.6,17985.6,18368.2,17832.5,3950000.0,2.17,BID,BIDV
2018-07-13,41548.0,40411.0,41624.0,39425.0,2180000.0,4.58,VCB,Vietcombank
2018-07-13,16850.4,16701.3,17148.6,16589.4,6670000.0,3.67,CTG,VietinBank
2018-07-13,26200.0,26400.0,26500.0,26000.0,406500.0,0.77,TCB,Techcombank
2018-07-13,3129.9,3169.2,3169.2,3100.3,163690.0,0.95,AGR,Agribank
2018-07-16,26200.0,26000.0,26200.0,25750.0,430160.0,0.0,TCB,Techcombank
2018-07-16,3346.4,3090.5,3346.4,3090.5,293420.0,6.92,AGR,Agribank
2018-07-16,16999.5,17148.6,17297.7,16850.4,6580000.0,0.88,CTG,VietinBank
2018-07-16,10222.3,10185.3,10352.0,10055.7,6590000.0,0.73,VPB,VPBank
2018-07-16,41624.0,41700.0,42079.0,41169.0,1660000.0,0.18,VCB,Vietcombank
2018-07-16,18483.0,18368.2,18674.4,18138.6,3660000.0,2.77,BID,BIDV
2018-07-17,19057.0,18062.1,19248.4,18062.1,5020000.0,3.11,BID,BIDV
2018-07-17,17894.2,16850.4,17968.8,16664.0,12470000.0,5.26,CTG,VietinBank
2018-07-17,10907.5,10222.3,10926.1,10129.7,23550000.0,6.7,VPB,VPBank
2018-07-17,3395.6,3435.0,3435.0,3346.4,129190.0,1.47,AGR,Agribank
2018-07-17,42306.0,40942.0,42306.0,40942.0,2029999.9999999998,1.64,VCB,Vietcombank
2018-07-17,27100.0,26200.0,27500.0,25700.0,1170000.0,3.44,TCB,Techcombank
2018-07-18,11129.8,10981.6,11296.4,10981.6,16460000.0,2.04,VPB,VPBank
2018-07-18,43595.0,42306.0,43595.0,42306.0,3160000.0,3.05,VCB,Vietcombank
2018-07-18,3543.2,3395.6,3622.0,3346.4,277710.0,4.35,AGR,Agribank
2018-07-18,18565.2,18043.3,18565.2,17968.8,7160000.0,3.75,CTG,VietinBank
2018-07-18,27950.0,27500.0,28500.0,27300.0,1140000.0,3.14,TCB,Techcombank
2018-07-18,20013.7,19133.6,20052.0,19057.0,5050000.0,5.02,BID,BIDV
2018-07-19,19745.9,19898.9,20052.0,19516.3,4210000.0,-1.34,BID,BIDV
2018-07-19,27900.0,28000.0,28000.0,27500.0,680430.0,-0.18,TCB,Techcombank
2018-07-19,3533.4,3464.5,3602.3,3464.5,195160.0,-0.28,AGR,Agribank
2018-07-19,11000.1,11129.8,11259.4,11000.1,14640000.0,-1.17,VPB,VPBank
2018-07-19,43064.0,43747.0,43823.0,42989.0,2170000.0,-1.22,VCB,Vietcombank
2018-07-19,18192.4,18267.0,18602.5,18117.9,8470000.0,-2.01,CTG,VietinBank
2018-07-20,27900.0,27500.0,27900.0,27200.0,1470000.0,0.0,TCB,Techcombank
2018-07-20,19439.7,19439.7,19822.4,18980.5,5380000.0,-1.55,BID,BIDV
2018-07-20,43064.0,42837.0,43368.0,41776.0,2810000.0,0.0,VCB,Vietcombank
2018-07-20,10926.1,10889.0,11000.1,10296.4,34710000.0,-0.67,VPB,VPBank
2018-07-20,3543.2,3543.2,3543.2,3444.8,153240.0,0.28,AGR,Agribank
2018-07-20,18416.1,17894.2,18453.4,17596.0,9260000.0,1.23,CTG,VietinBank
2018-07-23,17596.0,18267.0,18639.8,17596.0,6020000.0,-4.45,CTG,VietinBank
2018-07-23,3297.2,3543.2,3543.2,3297.2,113860.0,-6.94,AGR,Agribank
2018-07-23,26600.0,27300.0,27850.0,26600.0,878370.0,-4.66,TCB,Techcombank
2018-07-23,10185.3,10592.7,10703.8,10185.3,22820000.0,-6.78,VPB,VPBank
2018-07-23,42913.0,43064.0,44278.0,42837.0,3340000.0,-0.35,VCB,Vietcombank
2018-07-23,18980.5,19439.7,20052.0,18980.5,3930000.0,-2.36,BID,BIDV
2018-07-24,9926.0,10148.3,10259.4,9777.9,9940000.0,-2.55,VPB,VPBank
2018-07-24,3484.2,3346.4,3523.6,3346.4,332050.0,5.67,AGR,Agribank
2018-07-24,17558.7,17670.5,17819.6,17260.5,6060000.0,-0.21,CTG,VietinBank
2018-07-24,26400.0,27000.0,27500.0,26300.0,1020000.0,-0.75,TCB,Techcombank
2018-07-24,18980.5,18904.0,19516.3,18368.2,3260000.0,0.0,BID,BIDV
2018-07-24,43216.0,43216.0,43519.0,42458.0,2150000.0,0.71,VCB,Vietcombank
2018-07-25,18062.1,19133.6,19248.4,18062.1,3490000.0,-4.84,BID,BIDV
2018-07-25,3720.4,3484.2,3720.4,3484.2,611210.0,6.78,AGR,Agribank
2018-07-25,26750.0,26800.0,26850.0,24900.0,3350000.0,1.33,TCB,Techcombank
2018-07-25,41927.0,43444.0,43519.0,41927.0,1610000.0,-2.98,VCB,Vietcombank
2018-07-25,16999.5,17819.6,17819.6,16999.5,5730000.0,-3.18,CTG,VietinBank
2018-07-25,9740.9,10000.1,10166.8,9740.9,8700000.0,-1.86,VPB,VPBank
2018-07-26,42989.0,42003.0,42989.0,41321.0,2690000.0,2.53,VCB,Vietcombank
2018-07-26,9703.8,9889.0,9889.0,9555.7,7120000.0,-0.38,VPB,VPBank
2018-07-26,25800.0,26000.0,26250.0,25500.0,645430.0,-3.55,TCB,Techcombank
2018-07-26,18444.8,18062.1,18444.8,17794.2,2970000.0,2.12,BID,BIDV
2018-07-26,17148.6,16999.5,17223.2,16850.4,4950000.0,0.88,CTG,VietinBank
2018-07-26,3759.8,3976.3,3976.3,3749.9,371500.0,1.06,AGR,Agribank
2018-07-27,42837.0,42989.0,43444.0,42610.0,1250000.0,-0.35,VCB,Vietcombank
2018-07-27,25950.0,25800.0,26200.0,25600.0,1430000.0,0.58,TCB,Techcombank
2018-07-27,18980.5,18444.8,19095.3,18368.2,2550000.0,2.9,BID,BIDV
2018-07-27,9777.9,9703.8,9926.0,9333.4,17330000.0,0.76,VPB,VPBank
2018-07-27,3769.6,3553.1,3838.5,3553.1,275000.0,0.26,AGR,Agribank
2018-07-27,17446.9,17372.3,17745.1,17111.3,4730000.0,1.74,CTG,VietinBank
2018-07-30,20128.5,19286.7,20128.5,19133.6,4770000.0,6.05,BID,BIDV
2018-07-30,17782.4,17670.5,17819.6,17484.1,3880000.0,1.92,CTG,VietinBank
2018-07-30,10111.2,10000.1,10277.9,9963.1,10140000.0,3.41,VPB,VPBank
2018-07-30,26100.0,25950.0,26200.0,25900.0,1440000.0,0.58,TCB,Techcombank
2018-07-30,3887.7,3769.6,4025.5,3769.6,386830.0,3.13,AGR,Agribank
2018-07-30,43444.0,43216.0,43519.0,42837.0,1640000.0,1.42,VCB,Vietcombank
2018-07-31,10037.2,10055.7,10203.8,9963.1,10160000.0,-0.73,VPB,VPBank
2018-07-31,20128.5,20052.0,20626.0,19784.1,6670000.0,0.0,BID,BIDV
2018-07-31,17596.0,17745.1,18043.3,17484.1,6920000.0,-1.05,CTG,VietinBank
2018-07-31,44353.0,43292.0,44960.0,43064.0,4390000.0,2.09,VCB,Vietcombank
2018-07-31,3818.8,3809.0,3936.9,3789.3,282610.0,-1.77,AGR,Agribank
2018-07-31,27800.0,26150.0,27900.0,26000.0,4690000.0,6.51,TCB,Techcombank
2018-08-01,17297.7,17596.0,17707.8,17148.6,5350000.0,-1.7,CTG,VietinBank
2018-08-01,3740.1,3749.9,3838.5,3720.4,233900.0,-2.06,AGR,Agribank
2018-08-01,44429.0,44808.0,44884.0,44278.0,2430000.0,0.17,VCB,Vietcombank
2018-08-01,9926.0,10000.1,10129.7,9814.9,10610000.0,-1.11,VPB,VPBank
2018-08-01,27550.0,27900.0,28650.0,27150.0,2060000.0,-0.9,TCB,Techcombank
2018-08-01,20128.5,20128.5,20511.2,19898.9,4390000.0,0.0,BID,BIDV
2018-08-02,44732.0,44126.0,44732.0,43747.0,2370000.0,0.68,VCB,Vietcombank
2018-08-02,9833.4,9777.9,9889.0,9555.7,12060000.0,-0.93,VPB,VPBank
2018-08-02,17111.3,17148.6,17260.5,16850.4,5760000.0,-1.08,CTG,VietinBank
2018-08-02,3681.0,3740.1,3740.1,3661.3,148440.0,-1.58,AGR,Agribank
2018-08-02,20052.0,19898.9,20052.0,19363.2,4430000.0,-0.38,BID,BIDV
2018-08-02,28500.0,27300.0,28500.0,27000.0,3510000.0,3.45,TCB,Techcombank
2018-08-03,3720.4,3651.5,3838.5,3651.5,236700.0,1.07,AGR,Agribank
2018-08-03,44353.0,45112.0,45263.0,44050.0,2260000.0,-0.85,VCB,Vietcombank
2018-08-03,20319.9,20358.1,20434.7,20128.5,3250000.0,1.34,BID,BIDV
2018-08-03,9852.0,10000.1,10000.1,9852.0,8170000.0,0.19,VPB,VPBank
2018-08-03,28350.0,28600.0,28900.0,28000.0,2420000.0,-0.53,TCB,Techcombank
2018-08-03,17036.8,17260.5,17409.6,16999.5,4310000.0,-0.44,CTG,VietinBank
2018-08-06,28000.0,28000.0,28300.0,27800.0,1480000.0,-1.23,TCB,Techcombank
2018-08-06,44732.0,44126.0,45187.0,44126.0,2270000.0,0.85,VCB,Vietcombank
2018-08-06,20549.5,20358.1,21123.5,19937.2,4099999.9999999995,1.13,BID,BIDV
2018-08-06,17036.8,16999.5,17372.3,16850.4,3930000.0,0.0,CTG,VietinBank
2018-08-06,3838.5,3838.5,3887.7,3720.4,119490.0,3.17,AGR,Agribank
2018-08-06,9685.3,9852.0,9889.0,9648.3,7250000.0,-1.69,VPB,VPBank
2018-08-07,3749.9,3749.9,3858.2,3740.1,127930.0,-2.31,AGR,Agribank
2018-08-07,17185.9,16850.4,17521.4,16850.4,4630000.0,0.88,CTG,VietinBank
2018-08-07,46628.0,44581.0,46931.0,44429.0,7000000.0,4.24,VCB,Vietcombank
2018-08-07,21008.7,20128.5,21200.0,20128.5,4660000.0,2.23,BID,BIDV
2018-08-07,27950.0,27750.0,28200.0,27400.0,1670000.0,-0.18,TCB,Techcombank
2018-08-07,9685.3,9648.3,9870.5,9611.2,7490000.0,0.0,VPB,VPBank
2018-08-08,9852.0,9759.4,9852.0,9703.8,9610000.0,1.72,VPB,VPBank
2018-08-08,22348.0,21046.9,22348.0,21046.9,5670000.0,6.37,BID,BIDV
2018-08-08,47083.0,46704.0,47310.0,46249.0,2800000.0,0.98,VCB,Vietcombank
2018-08-08,3789.3,3749.9,3828.7,3720.4,170690.0,1.05,AGR,Agribank
2018-08-08,17856.9,17260.5,17856.9,17223.2,7180000.0,3.9,CTG,VietinBank
2018-08-08,27750.0,28150.0,28150.0,27400.0,1410000.0,-0.72,TCB,Techcombank
2018-08-09,3917.2,3976.3,4045.2,3917.2,817140.0,3.38,AGR,Agribank
2018-08-09,46476.0,47083.0,47538.0,46476.0,3200000.0,-1.29,VCB,Vietcombank
2018-08-09,27400.0,27900.0,28300.0,27400.0,2340000.0,-1.26,TCB,Techcombank
2018-08-09,9963.1,9963.1,10166.8,9926.0,19750000.0,1.13,VPB,VPBank
2018-08-09,17931.5,18043.3,18304.3,17894.2,9080000.0,0.42,CTG,VietinBank
2018-08-09,22080.2,22577.6,22807.2,22041.9,4330000.0,-1.2,BID,BIDV
2018-08-10,22883.8,21888.8,22883.8,21812.3,5560000.0,3.64,BID,BIDV
2018-08-10,48144.0,46249.0,48144.0,46249.0,4910000.0,3.59,VCB,Vietcombank
2018-08-10,3917.2,3996.0,3996.0,3838.5,172290.0,0.0,AGR,Agribank
2018-08-10,27200.0,27400.0,27700.0,26400.0,2360000.0,-0.73,TCB,Techcombank
